PRICE,PROPERTYSQFT,BEDS,BATH,BATH_PER_BED,BEDS_PER_SQFT,TYPE,LOCALITY
190000,500.0,3,1,0.3333333333333333,0.006,Co-op for sale,Queens
405000,550.0,3,1,0.3333333333333333,0.0054545454545454,Co-op for sale,Manhattan
169500,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,The Bronx
738280,1302.0,3,2,0.7912869526561458,0.0023041474654377,House for sale,Queens
950000,1660.0,5,2,0.4,0.003012048192771,Multi-family home for sale,Brooklyn
800000,916.0,3,1,0.3333333333333333,0.0032751091703056,Condo for sale,Manhattan
359000,920.0,2,1,0.5,0.0021739130434782,Condo for sale,Brooklyn
1950000,2184.207862,2,3,1.5,0.0009156637675356,Co-op for sale,Manhattan
999000,2184.207862,7,4,0.5714285714285714,0.0032048231863749,Townhouse for sale,Brooklyn
1950000,960.0,2,2,1.0,0.0020833333333333,Co-op for sale,Manhattan
649000,2184.207862,1,1,1.0,0.0004578318837678,Condo for sale,Manhattan
799000,2184.207862,4,2,0.5,0.0018313275350713,House for sale,Queens
189999,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Queens
760000,700.0,1,1,1.0,0.0014285714285714,Condo for sale,Manhattan
675999,2070.0,3,2,0.6666666666666666,0.0014492753623188,Multi-family home for sale,The Bronx
380000,393.0,3,1,0.3333333333333333,0.0076335877862595,Condo for sale,Brooklyn
995000,2184.207862,2,2,1.0,0.0009156637675356,Co-op for sale,Manhattan
649000,1150.0,3,2,0.6666666666666666,0.0026086956521739,Condo for sale,Brooklyn
475000,739.0,1,1,1.0,0.0013531799729364,Condo for sale,Brooklyn
450000,2184.207862,2,1,0.5,0.0009156637675356,Pending,Queens
7250000,4930.0,1,2,2.3738608579684373,0.0002028397565922,Townhouse for sale,Manhattan
1799000,5031.0,11,6,0.5454545454545454,0.0021864440469091,Multi-family home for sale,Brooklyn
1500000,2184.207862,8,5,0.625,0.0036626550701427,House for sale,The Bronx
3995000,2456.0,3,4,1.3333333333333333,0.0012214983713355,Condo for sale,Manhattan
2299000,2184.207862,7,6,0.8571428571428571,0.0032048231863749,Townhouse for sale,Manhattan
210000,850.0,1,1,1.0,0.0011764705882352,Pending,Brooklyn
3200000,1825.0,3,4,1.3333333333333333,0.0016438356164383,Co-op for sale,Manhattan
579000,1200.0,3,2,0.6666666666666666,0.0025,Co-op for sale,Queens
1175000,2184.207862,3,2,0.7912869526561458,0.0013734956513035,House for sale,Brooklyn
648888,950.0,2,2,1.0,0.0021052631578947,Condo for sale,Queens
989000,3978.0,7,5,0.7142857142857143,0.0017596782302664,Multi-family home for sale,Queens
995000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
154900,700.0,1,1,1.0,0.0014285714285714,Co-op for sale,The Bronx
399000,577.0,1,1,1.0,0.0017331022530329,Condo for sale,Brooklyn
565000,1238.0,2,2,1.0,0.0016155088852988,Pending,Staten Island
760000,2337.0,2,2,1.1869304289842186,0.0008557980316645,Townhouse for sale,Staten Island
3795000,2250.0,3,3,1.0,0.0013333333333333,Condo for sale,Manhattan
2500000,3200.0,3,2,0.6666666666666666,0.0009375,Co-op for sale,Manhattan
749999,2184.207862,3,2,0.6666666666666666,0.0013734956513035,House for sale,Brooklyn
1595000,2184.207862,2,2,1.0,0.0009156637675356,Co-op for sale,Manhattan
258000,500.0,3,1,0.3333333333333333,0.006,Co-op for sale,Queens
685000,1280.0,3,2,0.6666666666666666,0.00234375,House for sale,Staten Island
599000,2184.207862,5,2,0.4,0.0022891594188392,Multi-family home for sale,Queens
3250000,2292.0,3,2,0.6666666666666666,0.0013089005235602,Condo for sale,Manhattan
729000,1400.0,3,2,0.6666666666666666,0.0021428571428571,Co-op for sale,The Bronx
779000,1557.0,3,2,0.6666666666666666,0.001926782273603,Multi-family home for sale,The Bronx
1090000,1295.0,3,3,1.0,0.0023166023166023,Condo for sale,Brooklyn
365000,925.0,2,1,0.5,0.0021621621621621,Co-op for sale,Brooklyn
1099000,715.0,1,1,1.0,0.0013986013986013,Pending,Brooklyn
12495000,6310.0,4,4,1.0,0.000633914421553,Townhouse for sale,Manhattan
1990000,1309.0,2,2,1.0,0.001527883880825,Condo for sale,Manhattan
1200000,2808.0,6,4,0.6666666666666666,0.0021367521367521,Multi-family home for sale,The Bronx
2348000,2184.207862,3,4,1.3333333333333333,0.0013734956513035,Co-op for sale,Manhattan
25000000,4089.0,5,6,1.2,0.0012227928588897,Condo for sale,Manhattan
995000,2184.207862,1,1,1.0,0.0004578318837678,Condo for sale,Manhattan
850000,1976.0,8,3,0.375,0.0040485829959514,Contingent,Brooklyn
2950000,2184.207862,4,4,1.0,0.0018313275350713,Townhouse for sale,Brooklyn
133000,630.0,1,1,1.0,0.0015873015873015,Co-op for sale,The Bronx
1548000,4539.0,9,4,0.4444444444444444,0.0019828155981493,Multi-family home for sale,Queens
468000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Contingent,Manhattan
850000,3024.0,5,3,0.6,0.0016534391534391,Multi-family home for sale,The Bronx
995000,2125.0,6,3,0.5,0.0028235294117647,Multi-family home for sale,Brooklyn
1850000,2184.207862,3,2,0.6666666666666666,0.0013734956513035,Co-op for sale,Manhattan
2800000,1800.0,2,1,0.5,0.0011111111111111,House for sale,Staten Island
4995000,2803.0,3,2,0.6666666666666666,0.0010702818408847,Condo for sale,Manhattan
398800,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Queens
142500,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Co-op for sale,Queens
2570000,2000.0,5,2,0.4,0.0025,House for sale,Brooklyn
225000,900.0,1,1,1.0,0.0011111111111111,Co-op for sale,The Bronx
345000,900.0,1,1,1.0,0.0011111111111111,Co-op for sale,Queens
875000,1974.0,5,2,0.4,0.0025329280648429,House for sale,Brooklyn
1188000,2184.207862,7,2,0.2857142857142857,0.0032048231863749,Pending,Queens
694000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Brooklyn
495000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
649000,687.0,1,1,1.0,0.0014556040756914,Co-op for sale,Manhattan
659000,714.0,2,1,0.5,0.0028011204481792,Condo for sale,Brooklyn
1299999,4125.0,12,6,0.5,0.0029090909090909,Multi-family home for sale,Brooklyn
368000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Condo for sale,Queens
758800,1633.0,3,2,0.6666666666666666,0.0018371096142069,House for sale,Staten Island
1795000,1245.0,2,2,1.0,0.0016064257028112,Condo for sale,Brooklyn
21500000,4179.0,5,2,0.4747721715936874,0.0011964584828906,Condo for sale,Manhattan
1595000,2184.207862,5,3,0.6,0.0022891594188392,Multi-family home for sale,Queens
6500000,2184.207862,7,5,0.7142857142857143,0.0032048231863749,Townhouse for sale,Manhattan
1089000,2184.207862,4,3,0.75,0.0018313275350713,Multi-family home for sale,Queens
735000,2184.207862,1,1,1.0,0.0004578318837678,Condo for sale,Queens
559900,1217.0,2,1,0.5,0.0016433853738701,Pending,Queens
350000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
780000,1236.0,3,3,1.0,0.0024271844660194,Condo for sale,Queens
173000,500.0,3,1,0.3333333333333333,0.006,Co-op for sale,Queens
995000,2200.0,4,2,0.5,0.0018181818181818,House for sale,Staten Island
775000,2184.207862,4,2,0.5,0.0018313275350713,Multi-family home for sale,Queens
1649000,800.0,1,1,1.0,0.00125,Condo for sale,Manhattan
1290000,2184.207862,5,3,0.6,0.0022891594188392,Multi-family home for sale,Queens
575000,1390.0,3,1,0.3333333333333333,0.0021582733812949,House for sale,The Bronx
1499000,2184.207862,7,6,0.8571428571428571,0.0032048231863749,House for sale,Queens
800000,1200.0,2,1,0.5,0.0016666666666666,Co-op for sale,Brooklyn
750000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
1750000,1320.0,2,2,1.0,0.0015151515151515,Condo for sale,Brooklyn
2750000,1488.0,2,2,1.0,0.0013440860215053,Condo for sale,Manhattan
698000,2184.207862,1,1,1.0,0.0004578318837678,Condo for sale,Manhattan
26000000,4859.0,5,6,1.2,0.001029018316526,Condo for sale,Manhattan
3999999,1997.0,2,2,1.0,0.00100150225338,Condo for sale,Manhattan
2295000,1615.0,3,3,1.0,0.0018575851393188,Condo for sale,Manhattan
689900,2448.0,3,4,1.3333333333333333,0.0012254901960784,Multi-family home for sale,Staten Island
3850000,4374.0,4,4,1.0,0.0009144947416552,House for sale,Brooklyn
243000,965.0,2,1,0.5,0.0020725388601036,Co-op for sale,The Bronx
1995000,2184.207862,4,2,0.5,0.0018313275350713,Co-op for sale,Manhattan
250000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Co-op for sale,Queens
845000,2184.207862,4,2,0.5,0.0018313275350713,House for sale,Queens
915000,1896.0,8,3,0.375,0.0042194092827004,Multi-family home for sale,The Bronx
325000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Queens
999000,2184.207862,4,2,0.5,0.0018313275350713,Townhouse for sale,Brooklyn
688000,982.0,3,2,0.6666666666666666,0.0030549898167006,Condo for sale,Brooklyn
950000,1308.0,3,2,0.6666666666666666,0.0022935779816513,House for sale,The Bronx
249000,750.0,1,1,1.0,0.0013333333333333,Co-op for sale,Queens
465000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
2499000,3700.0,7,8,1.1428571428571428,0.0018918918918918,Multi-family home for sale,Brooklyn
409000,559.0,1,1,1.0,0.0017889087656529,Condo for sale,Queens
630000,750.0,2,2,1.0,0.0026666666666666,Condo for sale,Queens
874000,915.0,2,2,1.0,0.0021857923497267,Condo for sale,Brooklyn
4995000,2184.207862,4,4,1.0,0.0018313275350713,Condo for sale,Manhattan
875000,2184.207862,2,2,1.0,0.0009156637675356,Co-op for sale,Manhattan
975000,2184.207862,2,2,1.0,0.0009156637675356,Co-op for sale,Manhattan
5975000,2184.207862,12,4,0.3333333333333333,0.0054939826052141,Multi-family home for sale,Brooklyn
475000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Co-op for sale,Manhattan
975000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
3000000,1600.0,1,2,2.0,0.000625,Condo for sale,Brooklyn
2400000,1427.0,1,2,2.0,0.0007007708479327,Condo for sale,Manhattan
14995000,6000.0,5,2,0.4747721715936874,0.0008333333333333,Townhouse for sale,Manhattan
988000,2184.207862,4,4,1.0,0.0018313275350713,House for sale,Queens
299999,850.0,1,1,1.0,0.0011764705882352,Co-op for sale,Queens
120000,1100.0,2,1,0.5,0.0018181818181818,Co-op for sale,The Bronx
1995000,1376.0,3,2,0.6666666666666666,0.0021802325581395,Condo for sale,Manhattan
1300000,2184.207862,3,2,0.7912869526561458,0.0013734956513035,Townhouse for sale,Manhattan
1400000,1625.0,3,2,0.6666666666666666,0.0018461538461538,Condo for sale,Queens
1080000,941.0,1,2,2.3738608579684373,0.0010626992561105,Condo for sale,Brooklyn
1175000,2184.207862,3,2,0.7912869526561458,0.0013734956513035,House for sale,Brooklyn
670000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
75000,2184.207862,3,2,0.7912869526561458,0.0013734956513035,Land for sale,Queens
1499000,3200.0,5,4,0.8,0.0015625,House for sale,Queens
1200000,2173.0,4,2,0.5,0.0018407731247123,House for sale,Staten Island
3299000,2184.207862,5,3,0.6,0.0022891594188392,Multi-family home for sale,Brooklyn
2500000,2660.0,7,4,0.5714285714285714,0.0026315789473684,Multi-family home for sale,Manhattan
799000,2184.207862,3,2,0.6666666666666666,0.0013734956513035,House for sale,Brooklyn
715000,1866.0,4,2,0.5,0.0021436227224008,House for sale,The Bronx
750000,3327.0,5,3,0.6,0.001502855425308,Multi-family home for sale,The Bronx
2795000,1372.0,2,2,1.0,0.0014577259475218,Condo for sale,Manhattan
1560000,2184.207862,5,2,0.4,0.0022891594188392,Multi-family home for sale,Brooklyn
4650000,2184.207862,3,3,1.0,0.0013734956513035,Co-op for sale,Manhattan
1100000,3312.0,8,3,0.375,0.002415458937198,Multi-family home for sale,The Bronx
780000,1900.0,3,2,0.6666666666666666,0.001578947368421,Pending,Queens
1199000,1000.0,2,2,1.0,0.002,Co-op for sale,Manhattan
2850000,1912.0,3,2,0.6666666666666666,0.0015690376569037,Condo for sale,Brooklyn
680000,2375.0,3,2,0.7912869526561458,0.0012631578947368,Multi-family home for sale,The Bronx
530000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
595000,2184.207862,1,1,1.0,0.0004578318837678,Pending,Manhattan
475000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Queens
2700000,8000.0,16,8,0.5,0.002,Multi-family home for sale,Brooklyn
900000,2028.0,8,5,0.625,0.0039447731755424,Multi-family home for sale,The Bronx
1049000,1683.0,3,1,0.3333333333333333,0.0017825311942959,House for sale,Brooklyn
995000,2184.207862,7,5,0.7142857142857143,0.0032048231863749,Multi-family home for sale,Queens
245000,550.0,1,1,1.0,0.0018181818181818,Co-op for sale,Brooklyn
695000,1080.0,2,2,1.0,0.0018518518518518,Condo for sale,Brooklyn
436000,912.0,2,1,0.5,0.0021929824561403,Contingent,Staten Island
555000,2184.207862,2,1,0.5,0.0009156637675356,Condo for sale,Queens
1250000,2184.207862,11,6,0.5454545454545454,0.0050361507214463,Multi-family home for sale,Queens
4950000,2184.207862,2,2,1.0,0.0009156637675356,Co-op for sale,Manhattan
928000,1640.0,3,4,1.3333333333333333,0.0018292682926829,Multi-family home for sale,Brooklyn
725000,2184.207862,3,2,0.6666666666666666,0.0013734956513035,House for sale,Queens
938000,1700.0,2,2,1.0,0.0011764705882352,Pending,Queens
199000,550.0,1,1,1.0,0.0018181818181818,Co-op for sale,Brooklyn
854000,2184.207862,6,2,0.3333333333333333,0.002746991302607,Multi-family home for sale,The Bronx
1439000,2184.207862,4,2,0.5,0.0018313275350713,House for sale,Brooklyn
475000,975.0,2,1,0.5,0.002051282051282,Co-op for sale,Brooklyn
815000,1000.0,2,2,1.0,0.002,Condo for sale,Brooklyn
474000,750.0,2,1,0.5,0.0026666666666666,Condo for sale,Brooklyn
2350000,1572.0,2,2,1.0,0.0012722646310432,Condo for sale,Manhattan
1325000,1250.0,2,2,1.0,0.0016,Co-op for sale,Manhattan
6600000,5110.0,8,5,0.625,0.0015655577299412,House for sale,Manhattan
590000,800.0,2,1,0.5,0.0025,Co-op for sale,Brooklyn
610000,673.0,1,1,1.0,0.0014858841010401,Condo for sale,Manhattan
1238000,1550.0,3,2,0.6666666666666666,0.0019354838709677,Pending,Queens
789000,2184.207862,4,2,0.5,0.0018313275350713,Multi-family home for sale,Brooklyn
699888,1870.0,3,2,0.6666666666666666,0.0016042780748663,Contingent,Staten Island
1299000,1066.0,1,2,2.0,0.0009380863039399,Condo for sale,Manhattan
632000,1496.0,4,2,0.5,0.0026737967914438,House for sale,Staten Island
895000,2184.207862,2,1,0.5,0.0009156637675356,Pending,Manhattan
800000,850.0,2,1,0.5,0.0023529411764705,Condo for sale,Brooklyn
725000,696.0,1,1,1.0,0.0014367816091954,Condo for sale,Brooklyn
625000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Manhattan
1090000,2184.207862,5,3,0.6,0.0022891594188392,Multi-family home for sale,Queens
1348000,2184.207862,6,3,0.5,0.002746991302607,Multi-family home for sale,Queens
2975000,2184.207862,3,2,0.6666666666666666,0.0013734956513035,Co-op for sale,Manhattan
280000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Queens
259000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Queens
550000,446.0,3,1,0.3333333333333333,0.0067264573991031,Condo for sale,Manhattan
12495000,2184.207862,4,3,0.75,0.0018313275350713,Condo for sale,Manhattan
4800000,2184.207862,5,6,1.2,0.0022891594188392,Multi-family home for sale,Brooklyn
398000,1000.0,3,1,0.3333333333333333,0.003,Co-op for sale,Queens
329000,850.0,2,1,0.5,0.0023529411764705,Co-op for sale,The Bronx
1325000,2184.207862,9,3,0.3333333333333333,0.0041204869539106,Multi-family home for sale,Queens
968000,2845.0,3,2,0.6666666666666666,0.0010544815465729,House for sale,Staten Island
2750000,2900.0,3,4,1.3333333333333333,0.0010344827586206,Pending,Manhattan
498000,785.0,1,1,1.0,0.0012738853503184,Condo for sale,Queens
1675000,2100.0,5,2,0.4,0.0023809523809523,Townhouse for sale,Brooklyn
525000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Co-op for sale,Manhattan
280000,850.0,1,1,1.0,0.0011764705882352,Co-op for sale,Brooklyn
849000,2184.207862,4,2,0.5,0.0018313275350713,House for sale,Queens
229000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Queens
1002500,2184.207862,3,2,0.7912869526561458,0.0013734956513035,Land for sale,The Bronx
3995000,2184.207862,3,2,0.6666666666666666,0.0013734956513035,Co-op for sale,Manhattan
1499000,3450.0,6,4,0.6666666666666666,0.0017391304347826,Multi-family home for sale,Staten Island
2649000,1699.0,3,3,1.0,0.0017657445556209,Condo for sale,Manhattan
385000,919.0,2,1,0.5,0.0021762785636561,Condo for sale,Brooklyn
695000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Manhattan
1799000,4140.0,7,2,0.2857142857142857,0.0016908212560386,Multi-family home for sale,The Bronx
585000,2184.207862,3,2,0.7912869526561458,0.0013734956513035,Condo for sale,Queens
1688000,2880.0,4,3,0.75,0.0013888888888888,Pending,Queens
179000,600.0,1,1,1.0,0.0016666666666666,Co-op for sale,Brooklyn
615000,1664.0,3,2,0.7912869526561458,0.0018028846153846,Townhouse for sale,The Bronx
323000,800.0,1,1,1.0,0.00125,Co-op for sale,Brooklyn
880000,713.0,1,1,1.0,0.0014025245441795,Condo for sale,Queens
675000,2184.207862,3,2,0.7912869526561458,0.0013734956513035,Land for sale,Brooklyn
1500000,1334.0,2,2,1.0,0.0014992503748125,Condo for sale,Manhattan
425000,2184.207862,3,1,0.3333333333333333,0.0013734956513035,Co-op for sale,Manhattan
1296000,1200.0,2,2,1.0,0.0016666666666666,Co-op for sale,Manhattan
3395000,3111.0,4,3,0.75,0.0012857602057216,Co-op for sale,Manhattan
649000,1770.0,3,2,0.6666666666666666,0.0016949152542372,Condo for sale,Queens
1295000,2000.0,2,2,1.0,0.001,Pending,Manhattan
1775000,2184.207862,2,2,1.0,0.0009156637675356,Pending,Brooklyn
265000,900.0,2,1,0.5,0.0022222222222222,Co-op for sale,Brooklyn
3595000,2184.207862,2,2,1.0,0.0009156637675356,Condo for sale,Manhattan
769000,2184.207862,2,2,1.0,0.0009156637675356,Pending,Queens
1350000,3318.0,9,3,0.3333333333333333,0.0027124773960217,Multi-family home for sale,The Bronx
797777,2184.207862,4,2,0.5,0.0018313275350713,Multi-family home for sale,Queens
4650000,4734.0,6,2,0.3956434763280729,0.0012674271229404,Pending,Brooklyn
680000,1536.0,4,2,0.5,0.0026041666666666,Pending,Queens
549000,2184.207862,4,2,0.5,0.0018313275350713,House for sale,Queens
13650000,2184.207862,5,2,0.4747721715936874,0.0022891594188392,Pending,Manhattan
749000,1400.0,3,2,0.6666666666666666,0.0021428571428571,House for sale,Brooklyn
398000,900.0,3,1,0.3333333333333333,0.0033333333333333,Co-op for sale,Brooklyn
680000,847.0,2,2,1.0,0.0023612750885478,Condo for sale,Queens
499000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Queens
2250000,1360.0,4,2,0.5,0.0029411764705882,Townhouse for sale,Brooklyn
550000,1520.0,3,2,0.6666666666666666,0.0019736842105263,Pending,Staten Island
4995000,7868.0,6,2,0.3956434763280729,0.0007625826131164,Townhouse for sale,Manhattan
2650000,2500.0,5,2,0.4,0.002,Pending,Manhattan
7188000,4108.0,3,3,1.0,0.0007302823758519,House for sale,Manhattan
1500000,6375.0,14,7,0.5,0.0021960784313725,Townhouse for sale,The Bronx
999000,2184.207862,1,1,1.0,0.0004578318837678,Co-op for sale,Brooklyn
799000,868.0,2,2,1.0,0.0023041474654377,Condo for sale,Queens
699000,2184.207862,1,1,1.0,0.0004578318837678,Condo for sale,Queens
940000,2184.207862,2,1,0.5,0.0009156637675356,Co-op for sale,Manhattan
3460000,2484.0,2,2,1.0,0.000805152979066,Townhouse for sale,Brooklyn
629000,1575.0,3,2,0.6666666666666666,0.0019047619047619,House for sale,The Bronx
2850000,1725.0,4,2,0.5934652144921093,0.0023188405797101,Townhouse for sale,Brooklyn
2750000,2184.207862,2,2,1.0,0.0009156637675356,Co-op for sale,Manhattan
1100000,3944.0,9,3,0.3333333333333333,0.0022819472616632,Townhouse for sale,The Bronx
599000,1392.0,3,3,1.0,0.0021551724137931,Pending,Staten Island
1049000,2184.207862,6,2,0.3333333333333333,0.002746991302607,Multi-family home for sale,Queens
4250000,1778.0,2,2,1.0,0.0011248593925759,Condo for sale,Manhattan
1695000,1035.0,2,2,1.0,0.0019323671497584,Condo for sale,Brooklyn
610000,923.0,3,2,0.7912869526561458,0.0032502708559046,Condo for sale,Brooklyn
2299000,2700.0,8,5,0.625,0.0029629629629629,Multi-family home for sale,Queens
1350000,2184.207862,3,2,0.7912869526561458,0.0013734956513035,House for sale,Manhattan
